price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
47500,Veternik,27,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
115460,Novo Naselje,59,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,uobičajeno stanje
87550,Bulevar Oslobođenja,34,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
131500,Stari Grad,67,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1900.0,uobičajeno stanje
135000,Liman 3,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",6,1900.0,uobičajeno stanje
156560,Veternik,85,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
150500,Grbavica,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
451140,Adamovićevo Naselje,219,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,novo
265000,Novo Naselje,122,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
185760,Telep,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
592250,Bulevar Oslobođenja,204,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,novo
200100,Sajmište,84,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
397000,Adamovićevo Naselje,175,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
185500,Liman 3,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,uobičajeno stanje
239000,Stari Grad,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,uobičajeno stanje
69000,Adice,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
69000,Adice,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
139050,Liman 4,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
108150,Podbara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,novo
140000,Kej,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2022.0,uobičajeno stanje
158772,Petrovaradin,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
201117,Avijatičarsko Naselje,96,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
77250,Telep,33,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
227100,Bulevar Patrijarha Pavla,105,4.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
236900,Bulevar Oslobođenja,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1989.0,novo
139000,Liman,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,novo
52530,Klisa,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2018.0,novo
45530,Klisa,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2018.0,novo
59370,Veternik,41,2.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,u izgradnji
65000,Nova Detelinara,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2018.0,u izgradnji
113300,Nova Detelinara,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
174000,Nova Detelinara,72,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2007.0,uobičajeno stanje
125660,Veternik,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",2,2007.0,uobičajeno stanje
195700,Veternik,89,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",2,2007.0,uobičajeno stanje
30400,Adice,21,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0,uobičajeno stanje
154500,Veternik,77,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0,novo
144200,Nova Detelinara,96,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,uobičajeno stanje
75633,Telep,34,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,u izgradnji
97850,Podbara,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2021.0,novo
180400,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,uobičajeno stanje
206000,Podbara,96,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"tavan, podrum",1,2021.0,uobičajeno stanje
150000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2021.0,uobičajeno stanje
163300,Telep,71,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
165600,Telep,72,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
121500,Telep,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
155000,Spens,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",4,2021.0,renovirano
98000,Bulevar Patrijarha Pavla,46,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,renovirano
260000,Bulevar Evrope,105,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,luksuzno
195000,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),3,2021.0,luksuzno
82000,Novo Naselje,39,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2021.0,luksuzno
172000,Stari Grad,85,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,renovirano
200000,rare_location,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,2020.0,luksuzno
298980,Telep,151,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
159000,Socijalno,58,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,novo
165000,Bulevar Evrope,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (2),1,terasa,2,2010.0,novo
135000,Telep,65,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
184000,Novo Naselje,92,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
137000,Nova Detelinara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",4,2020.0,renovirano
120000,Grbavica,63,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,renovirano
112000,Novo Naselje,57,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,renovirano
92700,Bulevar Oslobođenja,34,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2010.0,uobičajeno stanje
120000,Socijalno,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
216300,Liman 2,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,10,1980.0,uobičajeno stanje
170500,Liman 3,72,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,1972.0,uobičajeno stanje
92700,Telep,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,uobičajeno stanje
113300,Sajmište,58,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2000.0,uobičajeno stanje
185400,Stari Grad,76,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,uobičajeno stanje
84628,Avijatičarsko Naselje,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1998.0,uobičajeno stanje
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,renovirano
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1998.0,novo
116400,Stari Grad,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,novo
139050,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),8,1998.0,održavano
135960,Petrovaradin,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1998.0,potrebno renoviranje
170000,Bulevar Evrope,78,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,1998.0,potrebno renoviranje
125000,Stari Grad,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1998.0,novo
504294,Grbavica,240,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,novo
76500,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Penthaus,ima lift (1),1,terasa,4,2020.0,renovirano
133900,Veternik,98,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
236900,Nova Detelinara,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,7,2012.0,uobičajeno stanje
78200,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2009.0,uobičajeno stanje
97850,Podbara,54,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,uobičajeno stanje
163200,Novo Naselje,99,4.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,4,1999.0,renovirano
193640,Sajmište,83,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),3,1999.0,renovirano
172000,Grbavica,73,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terase (2),1,1999.0,novo
236900,Stari Grad,67,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,1999.0,novo
92700,Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),2,1999.0,renovirano
317240,Stari Grad,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,renovirano
68000,Sajmište,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,novo
380000,Telep,169,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1999.0,novo
128000,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1999.0,novo
82000,Telep,34,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,novo
185000,Liman,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",5,1999.0,novo
160000,Novo Naselje,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,1999.0,novo
153470,Novo Naselje,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2005.0,novo
185000,Salajka,71,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,novo
160000,Telep,150,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
319000,Adamovićevo Naselje,92,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,u izgradnji
69000,Železnička stanica,31,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,u izgradnji
113300,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,luksuzno
87550,Liman 3,36,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,7,2005.0,uobičajeno stanje
38000,Adice,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
66950,Nova Detelinara,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,4,2005.0,uobičajeno stanje
278720,Stari Grad,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,2,2005.0,uobičajeno stanje
79310,Grbavica,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,3,2005.0,uobičajeno stanje
72100,Adice,35,2.0,grejanje na struju,2,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
114020,Bulevar Patrijarha Pavla,58,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
494400,Stari Grad,285,8.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,1940.0,uobičajeno stanje
85000,Nova Detelinara,49,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,1940.0,uobičajeno stanje
94610,Stara Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,5,1940.0,uobičajeno stanje
78790,Bulevar Oslobođenja,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,4,2009.0,uobičajeno stanje
69000,Stari Grad,22,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2022.0,uobičajeno stanje
75200,Adice,44,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),2,terasa,1,2020.0,uobičajeno stanje
197860,Grbavica,113,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,3,2020.0,novo
139050,Liman 4,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,2019.0,uobičajeno stanje
151810,Telep,74,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,u izgradnji
78800,Bulevar Oslobođenja,25,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,u izgradnji
87548,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,uobičajeno stanje
66950,Novo Naselje,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,3,2019.0,uobičajeno stanje
112900,Liman 2,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,potrebno renoviranje
104850,Telep,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,u izgradnji
61800,Socijalno,20,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,održavano
100000,Telep,43,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2020.0,novo
113300,Nova Detelinara,39,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,4,2007.0,uobičajeno stanje
97100,Klisa,65,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
110160,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
106610,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0,uobičajeno stanje
138230,Liman,61,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,2005.0,uobičajeno stanje
203500,Liman 4,84,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,1985.0,uobičajeno stanje
79310,Petrovaradin,36,1.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
187880,Sajmište,57,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0,uobičajeno stanje
193640,Nova Detelinara,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,novo
242980,Stari Grad,79,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
133900,Bulevar Evrope,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,u izgradnji
210000,Telep,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0,u izgradnji
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2020.0,u izgradnji
109000,Petrovaradin,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
135800,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,renovirano
75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,uobičajeno stanje
123600,Grbavica,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
132900,Nova Detelinara,73,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,uobičajeno stanje
78800,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2010.0,novo
165000,Liman 3,73,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,9,1975.0,u izgradnji
187880,Sajmište,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,u izgradnji
204970,Petrovaradin,86,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0,novo
49450,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,2020.0,novo
98660,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terase (2),5,2020.0,renovirano
80240,Petrovaradin,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,u izgradnji
144200,Podbara,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2020.0,u izgradnji
93730,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
128750,Telep,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1988.0,uobičajeno stanje
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0,novo
46350,Petrovaradin,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0,novo
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
103515,Adice,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
185400,Petrovaradin,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,u izgradnji
216300,Stari Grad,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0,uobičajeno stanje
97100,Klisa,65,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
424900,Novo Naselje,150,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
110160,Klisa,69,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
269000,Novo Naselje,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
87550,Bulevar Oslobođenja,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
91670,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1968.0,uobičajeno stanje
219350,Stari Grad,151,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0,u izgradnji
164800,Novo Naselje,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,2001.0,uobičajeno stanje
278100,Stari Grad,143,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0,uobičajeno stanje
164800,Novo Naselje,81,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (3+),4,2000.0,renovirano
159650,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2000.0,uobičajeno stanje
180770,Novo Naselje,117,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2000.0,uobičajeno stanje
159130,Telep,78,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2000.0,uobičajeno stanje
141570,Telep,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2000.0,uobičajeno stanje
144000,Adamovićevo Naselje,64,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,uobičajeno stanje
60000,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2007.0,uobičajeno stanje
51500,Petrovaradin,31,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2007.0,uobičajeno stanje
72590,Petrovaradin,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,uobičajeno stanje
72750,Petrovaradin,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,uobičajeno stanje
78590,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
64975,Petrovaradin,38,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
132800,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,novo
202700,Bulevar Oslobođenja,82,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0,novo
77450,Cara Dušana,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,novo
56650,Novo Naselje,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,uobičajeno stanje
109500,Veternik,62,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,u izgradnji
139049,Stari Grad,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2010.0,uobičajeno stanje
72100,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,uobičajeno stanje
103000,Bulevar Oslobođenja,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,uobičajeno stanje
65000,Stari Grad,19,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,uobičajeno stanje
94760,Telep,57,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2002.0,uobičajeno stanje
47280,Petrovaradin,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2002.0,uobičajeno stanje
92700,Detelinara,53,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1970.0,uobičajeno stanje
288400,Novo Naselje,126,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0,u izgradnji
129600,Veternik,68,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0,u izgradnji
202400,Veternik,131,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1970.0,u izgradnji
123900,Veternik,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0,u izgradnji
109500,Veternik,60,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
133900,Bulevar Evrope,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,u izgradnji
72100,Podbara,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,u izgradnji
137400,Nova Detelinara,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,u izgradnji
161300,Stari Grad,54,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,1963.0,renovirano
170000,Bulevar Oslobođenja,92,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2001.0,uobičajeno stanje
143850,Stari Grad,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2009.0,uobičajeno stanje
103000,Stari Grad,44,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1900.0,uobičajeno stanje
100430,Adice,75,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,1900.0,novo
150000,Grbavica,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2000.0,uobičajeno stanje
71180,Adice,41,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2000.0,uobičajeno stanje
123600,Nova Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0,uobičajeno stanje
159240,Veternik,100,5.0,grejanje na gas,0,Penthaus,ima lift (1),1,terase (2),1,2020.0,u izgradnji
399000,Klisa,139,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,u izgradnji
