price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild
259000,Liman 4,97,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2003.0
118000,Grbavica,57,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
140000,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
148400,Grbavica,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0
121540,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0
108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2010.0
128750,Bulevar Evrope,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
89920,Novo Naselje,37,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
70970,Nova Detelinara,24,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2014.0
149350,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1970.0
402000,Novo Naselje,142,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2023.0
64700,Novo Naselje,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1960.0
236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0
119500,Novo Naselje,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
321360,Stari Grad,118,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1960.0
128750,Podbara,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
75190,Nova Detelinara,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
170000,Liman 2,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
93940,Petrovaradin,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
169950,Liman 2,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,10,1980.0
154500,Liman 2,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,14,1970.0
97850,Socijalno,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
167900,Socijalno,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
164800,Petrovaradin,80,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
128750,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
84460,Bulevar Evrope,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2015.0
114330,Stari Grad,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0
113300,Grbavica,32,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2002.0
91700,Nova Detelinara,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0
175100,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0
162740,Bulevar Oslobođenja,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1975.0
247200,Telep,103,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2016.0
200850,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0
280420,Telep,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0
113300,Bulevar Oslobođenja,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1978.0
198800,Stari Grad,76,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1900.0
115500,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0
194670,Stari Grad,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0
269850,Bulevar Evrope,111,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2024.0
130810,Bulevar Evrope,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2007.0
309000,Stari Grad,120,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0
115900,Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0
70000,Cara Dušana,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
162200,Veternik,110,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
74500,Veternik,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
85400,Veternik,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
156000,Veternik,105,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
88300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
84600,Veternik,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
70400,Veternik,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
128600,Veternik,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
85800,Veternik,55,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
87300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
128439,Petrovaradin,60,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
117533,Petrovaradin,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
80650,Detelinara,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2008.0
178190,Novo Naselje,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
96750,Telep,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
67980,Stari Grad,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1900.0
129350,Podbara,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0
127200,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2011.0
118650,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
75000,Telep,29,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
236950,Liman 3,107,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0
87140,Petrovaradin,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
123600,Podbara,46,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
70970,rare_location,24,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
72100,Bulevar Oslobođenja,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
118450,Nova Detelinara,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0
77500,Petrovaradin,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1985.0
58980,Telep,29,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
103000,Socijalno,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2008.0
144200,Grbavica,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0
131300,Liman 2,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,1965.0
126000,Petrovaradin,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
150000,Petrovaradin,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
154000,Bulevar Oslobođenja,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,2022.0
169950,Novo Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
113300,Novo Naselje,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
55000,Sajmište,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
206000,Bulevar Oslobođenja,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
87550,Nova Detelinara,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0
185400,Kej,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1992.0
159500,Telep,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,1992.0
145000,Nova Detelinara,94,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0
199000,Rotkvarija,85,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2019.0
54590,Adice,31,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
119900,Nova Detelinara,54,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0
82400,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0
113300,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0
118450,Podbara,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0
150000,Salajka,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,1965.0
108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,1965.0
190500,Liman 4,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1965.0
418180,Bulevar Oslobođenja,143,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, alarm, lođa",1,1965.0
161700,Nova Detelinara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2017.0
328570,Stari Grad,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2017.0
187460,Liman 4,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1990.0
164800,Grbavica,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
87000,Adice,47,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
226600,Stari Grad,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0
164800,Stari Grad,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
118450,Železnička stanica,68,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,7,1900.0
103000,Stari Grad,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
93950,Adice,57,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
169950,Novo Naselje,87,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
165600,Grbavica,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
108150,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,12,2004.0
123600,Nova Detelinara,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
99910,Telep,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
213200,Stari Grad,69,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
79390,Telep,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
125990,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
42500,Adice,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
42500,Adice,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
123600,Bulevar Oslobođenja,40,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
123600,Stari Grad,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1910.0
160000,Bulevar Oslobođenja,75,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1973.0
347000,Liman 4,102,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1973.0
146000,Železnička stanica,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0
231700,Sajmište,72,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,1975.0
164800,Grbavica,66,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1975.0
164800,Grbavica,66,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1975.0
87550,Novo Naselje,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,1,1975.0
87550,Socijalno,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0
89360,Sajmište,27,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0
105000,Cara Dušana,46,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,1975.0
89360,Sajmište,27,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0
138000,Liman,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, podrum, terasa",1,1975.0
174000,Liman 3,80,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"prilaz za invalide, podrum, terasa",13,1975.0
78000,Novo Naselje,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,tavan,4,1990.0
125250,Lipov Gaj,76,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
195700,Lipov Gaj,110,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
125250,Lipov Gaj,76,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
139000,Bulevar Oslobođenja,59,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,1975.0
74250,Veternik,45,2.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0
195000,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0
108000,Bulevar Patrijarha Pavla,45,3.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2012.0
319300,Liman 2,100,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1982.0
120100,Bulevar Oslobođenja,44,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2016.0
517920,Adice,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
118450,Detelinara,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2009.0
247200,Nova Detelinara,99,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
99910,Nova Detelinara,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
152440,Bulevar Evrope,74,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
76390,Nova Detelinara,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2016.0
118660,Socijalno,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2016.0
202890,Bulevar Patrijarha Pavla,98,4.0,grejanje na gas,0,Stan u zgradi,ima lift (2),1,terasa,1,2016.0
144200,Bulevar Patrijarha Pavla,71,3.0,grejanje na gas,2,Stan u zgradi,ima lift (2),1,terasa,1,2016.0
135000,Liman 4,65,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",2,2016.0
38110,Salajka,18,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,2016.0
118660,Socijalno,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
334750,Bulevar Evrope,146,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
136990,Avijatičarsko Naselje,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
217970,Veternik,96,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
65920,Adice,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
209540,Grbavica,79,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
156000,Novo Naselje,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
73000,Detelinara,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
64560,Adice,38,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2024.0
68290,Adice,39,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
105000,Podbara,68,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
130810,Bulevar Evrope,45,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2006.0
193640,Podbara,94,4.0,etažno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
107600,Petrovaradin,48,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
120000,Spens,36,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
62830,Železnička stanica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2019.0
144280,Nova Detelinara,85,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2008.0
149350,Železnička stanica,57,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0
