,price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
688,123600,Socijalno,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,u izgradnji
689,55000,Adice,29,1.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,novo
690,101750,Adice,62,3.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
691,70000,Bulevar Patrijarha Pavla,27,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
692,77250,Železnička stanica,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1968.0,u izgradnji
693,132600,Sajmište,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1986.0,uobičajeno stanje
694,55000,Novo Naselje,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1990.0,uobičajeno stanje
695,144000,Liman 4,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1990.0,uobičajeno stanje
696,97850,Adice,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1990.0,novo
697,118450,Grbavica,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1960.0,u izgradnji
698,83950,Detelinara,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,u izgradnji
699,83950,Detelinara,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,u izgradnji
700,118450,Telep,70,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0,u izgradnji
701,67150,Adice,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0,u izgradnji
702,62970,Adice,37,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0,u izgradnji
703,118000,Grbavica,43,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0,uobičajeno stanje
704,71500,Bulevar Patrijarha Pavla,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2010.0,uobičajeno stanje
705,311000,Avijatičarsko Naselje,148,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terase (2), lođa",1,2010.0,u izgradnji
706,119480,Bulevar Oslobođenja,60,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,u izgradnji
707,123600,Cara Dušana,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2010.0,uobičajeno stanje
708,94760,Telep,57,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2010.0,uobičajeno stanje
709,119480,Petrovaradin,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,uobičajeno stanje
710,53000,Novo Naselje,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,potrebno renoviranje
711,149350,Novo Naselje,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2010.0,novo
712,68000,Liman 3,22,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,uobičajeno stanje
713,175100,Sajmište,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,uobičajeno stanje
714,170250,Kej,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,renovirano
715,47500,Veternik,27,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
716,115460,Novo Naselje,59,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,uobičajeno stanje
717,87550,Bulevar Oslobođenja,34,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
718,1,Bulevar Oslobođenja,108,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2009.0,uobičajeno stanje
719,131500,Stari Grad,67,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1900.0,uobičajeno stanje
720,135000,Liman 3,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",6,1900.0,uobičajeno stanje
721,156560,Veternik,85,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
722,150500,Grbavica,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
723,451140,Adamovićevo Naselje,219,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,novo
724,265000,Novo Naselje,122,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
725,185760,Telep,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
726,592250,Bulevar Oslobođenja,204,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,novo
727,200100,Sajmište,84,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
728,397000,Adamovićevo Naselje,175,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
729,185500,Liman 3,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,uobičajeno stanje
730,239000,Stari Grad,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,uobičajeno stanje
731,69000,Adice,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
732,69000,Adice,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
733,139050,Liman 4,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
734,108150,Podbara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,novo
735,140000,Kej,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2022.0,uobičajeno stanje
736,158772,Petrovaradin,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
737,201117,Avijatičarsko Naselje,96,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
738,77250,Telep,33,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
739,227100,Bulevar Patrijarha Pavla,105,4.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
740,236900,Bulevar Oslobođenja,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1989.0,novo
741,139000,Liman,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,novo
742,52530,Klisa,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2018.0,novo
743,45530,Klisa,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2018.0,novo
744,59370,Veternik,41,2.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,u izgradnji
745,65000,Nova Detelinara,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2018.0,u izgradnji
746,113300,Nova Detelinara,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
747,174000,Nova Detelinara,72,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2007.0,uobičajeno stanje
748,125660,Veternik,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",2,2007.0,uobičajeno stanje
749,195700,Veternik,89,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",2,2007.0,uobičajeno stanje
750,30400,Adice,21,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0,uobičajeno stanje
751,154500,Veternik,77,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0,novo
752,144200,Nova Detelinara,96,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,uobičajeno stanje
753,75633,Telep,34,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,u izgradnji
754,97850,Podbara,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2021.0,novo
755,180400,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,uobičajeno stanje
756,206000,Podbara,96,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"tavan, podrum",1,2021.0,uobičajeno stanje
757,150000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2021.0,uobičajeno stanje
758,163300,Telep,71,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
759,165600,Telep,72,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
760,121500,Telep,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0,novo
761,155000,Spens,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",4,2021.0,renovirano
762,98000,Bulevar Patrijarha Pavla,46,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,renovirano
763,260000,Bulevar Evrope,105,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2021.0,luksuzno
764,195000,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),3,2021.0,luksuzno
765,82000,Novo Naselje,39,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2021.0,luksuzno
766,172000,Stari Grad,85,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0,renovirano
767,200000,rare_location,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,2020.0,luksuzno
768,298980,Telep,151,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
769,159000,Socijalno,58,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2010.0,novo
770,165000,Bulevar Evrope,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (2),1,terasa,2,2010.0,novo
771,135000,Telep,65,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
772,184000,Novo Naselje,92,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
773,137000,Nova Detelinara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",4,2020.0,renovirano
774,120000,Grbavica,63,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,renovirano
775,112000,Novo Naselje,57,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,renovirano
776,92700,Bulevar Oslobođenja,34,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2010.0,uobičajeno stanje
777,120000,Socijalno,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
778,216300,Liman 2,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,10,1980.0,uobičajeno stanje
779,170500,Liman 3,72,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,1972.0,uobičajeno stanje
780,92700,Telep,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2018.0,uobičajeno stanje
781,113300,Sajmište,58,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2000.0,uobičajeno stanje
782,185400,Stari Grad,76,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,uobičajeno stanje
783,84628,Avijatičarsko Naselje,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1998.0,uobičajeno stanje
784,216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,renovirano
785,187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1998.0,novo
786,116400,Stari Grad,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,novo
787,139050,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),8,1998.0,održavano
788,135960,Petrovaradin,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1998.0,potrebno renoviranje
789,170000,Bulevar Evrope,78,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,1998.0,potrebno renoviranje
790,125000,Stari Grad,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1998.0,novo
791,504294,Grbavica,240,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0,novo
792,1,Bulevar Evrope,430,4.0,centralno grejanje,0,Penthaus,ima lift (1),1,terasa,7,2020.0,novo
793,76500,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Penthaus,ima lift (1),1,terasa,4,2020.0,renovirano
794,133900,Veternik,98,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
795,236900,Nova Detelinara,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,7,2012.0,uobičajeno stanje
796,78200,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2009.0,uobičajeno stanje
797,97850,Podbara,54,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,uobičajeno stanje
798,163200,Novo Naselje,99,4.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,4,1999.0,renovirano
799,193640,Sajmište,83,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),3,1999.0,renovirano
800,172000,Grbavica,73,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terase (2),1,1999.0,novo
801,236900,Stari Grad,67,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,1999.0,novo
802,92700,Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),2,1999.0,renovirano
803,317240,Stari Grad,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,renovirano
804,68000,Sajmište,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,novo
805,380000,Telep,169,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1999.0,novo
806,128000,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1999.0,novo
807,82000,Telep,34,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0,novo
808,185000,Liman,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",5,1999.0,novo
809,160000,Novo Naselje,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,1999.0,novo
810,153470,Novo Naselje,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2005.0,novo
811,185000,Salajka,71,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,novo
812,160000,Telep,150,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
813,319000,Adamovićevo Naselje,92,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,u izgradnji
814,69000,Železnička stanica,31,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,u izgradnji
815,113300,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,luksuzno
816,87550,Liman 3,36,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,7,2005.0,uobičajeno stanje
817,38000,Adice,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
818,66950,Nova Detelinara,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,4,2005.0,uobičajeno stanje
819,278720,Stari Grad,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,2,2005.0,uobičajeno stanje
820,79310,Grbavica,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,3,2005.0,uobičajeno stanje
821,72100,Adice,35,2.0,grejanje na struju,2,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
822,114020,Bulevar Patrijarha Pavla,58,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
823,494400,Stari Grad,285,8.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,1940.0,uobičajeno stanje
824,85000,Nova Detelinara,49,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,1940.0,uobičajeno stanje
825,94610,Stara Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,5,1940.0,uobičajeno stanje
826,78790,Bulevar Oslobođenja,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,4,2009.0,uobičajeno stanje
827,69000,Stari Grad,22,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2022.0,uobičajeno stanje
828,75200,Adice,44,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),2,terasa,1,2020.0,uobičajeno stanje
829,197860,Grbavica,113,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,3,2020.0,novo
830,139050,Liman 4,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,2019.0,uobičajeno stanje
831,151810,Telep,74,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,u izgradnji
832,78800,Bulevar Oslobođenja,25,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,u izgradnji
833,87548,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,uobičajeno stanje
834,66950,Novo Naselje,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,3,2019.0,uobičajeno stanje
835,112900,Liman 2,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,potrebno renoviranje
836,104850,Telep,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0,u izgradnji
837,61800,Socijalno,20,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0,održavano
838,100000,Telep,43,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2020.0,novo
839,113300,Nova Detelinara,39,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,4,2007.0,uobičajeno stanje
840,97100,Klisa,65,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
841,110160,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
842,106610,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0,uobičajeno stanje
843,138230,Liman,61,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,2005.0,uobičajeno stanje
844,203500,Liman 4,84,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,1985.0,uobičajeno stanje
845,79310,Petrovaradin,36,1.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
846,187880,Sajmište,57,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0,uobičajeno stanje
847,193640,Nova Detelinara,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,novo
848,242980,Stari Grad,79,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,uobičajeno stanje
849,133900,Bulevar Evrope,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0,u izgradnji
850,210000,Telep,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0,u izgradnji
851,216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2020.0,u izgradnji
852,109000,Petrovaradin,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
853,135800,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,renovirano
854,75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,uobičajeno stanje
855,123600,Grbavica,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
856,132900,Nova Detelinara,73,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,uobičajeno stanje
857,78800,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2010.0,novo
858,165000,Liman 3,73,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,9,1975.0,u izgradnji
859,187880,Sajmište,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,u izgradnji
860,204970,Petrovaradin,86,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0,novo
861,49450,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,2020.0,novo
862,98660,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terase (2),5,2020.0,renovirano
863,80240,Petrovaradin,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,u izgradnji
864,144200,Podbara,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2020.0,u izgradnji
865,93730,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
866,128750,Telep,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1988.0,uobičajeno stanje
867,216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0,novo
868,46350,Petrovaradin,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0,novo
869,187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
870,187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
871,103515,Adice,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0,novo
872,185400,Petrovaradin,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,u izgradnji
873,216300,Stari Grad,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0,uobičajeno stanje
874,97100,Klisa,65,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
875,424900,Novo Naselje,150,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
876,110160,Klisa,69,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
877,269000,Novo Naselje,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
878,87550,Bulevar Oslobođenja,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
879,91670,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1968.0,uobičajeno stanje
880,219350,Stari Grad,151,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0,u izgradnji
881,164800,Novo Naselje,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,2001.0,uobičajeno stanje
882,278100,Stari Grad,143,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0,uobičajeno stanje
883,164800,Novo Naselje,81,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (3+),4,2000.0,renovirano
884,159650,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2000.0,uobičajeno stanje
885,180770,Novo Naselje,117,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2000.0,uobičajeno stanje
886,159130,Telep,78,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2000.0,uobičajeno stanje
