,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
1452,128750.0,Grbavica,2,centralno grejanje,terasa,prazno,"interfon, klima",51 ,4,Stan u zgradi
1453,151400.0,Novo Naselje,3,centralno grejanje,terasa,prazno,"interfon, klima",80 ,1,Stan u zgradi
1454,251060.0,729,3,centralno grejanje,terasa,prazno,"interfon, klima",75 ,1,Stan u zgradi
1455,50000.0,Adice,1.5,centralno grejanje,terasa,prazno,"interfon, klima",33 ,prizemlje,Stan u zgradi
1456,144200.0,Nova Detelinara,4,centralno grejanje,terasa,prazno,"interfon, klima",96 ,5,Stan u zgradi
1457,149900.0,Nova Detelinara,5,centralno grejanje,terasa,prazno,"interfon, klima",98 ,3,Stan u zgradi
1458,143220.0,Liman 4,3,centralno grejanje,"podrum, terase (2)",prazno,"interfon, klima",79 ,1,Stan u zgradi
1459,105900.0,Avijatičarsko Naselje,2.5,centralno grejanje,terasa,prazno,"interfon, klima",49 ,5,Stan u zgradi
1460,97850.0,Železnički Park,1.5,centralno grejanje,terasa,namešteno,"klima, veš mašina, kuhinjski elementi, ležaj, plakar",36 ,5,Stan u zgradi
1461,125720.0,Bistrica,3,centralno grejanje,terasa,namešteno,"klima, veš mašina, kuhinjski elementi, ležaj, plakar",56 ,prizemlje,Stan u zgradi
1462,41200.0,Adice,1.5,centralno grejanje,terasa,namešteno,"klima, veš mašina, kuhinjski elementi, ležaj, plakar",29 ,prizemlje,Stan u zgradi
1463,164800.0,Adice,3.5,centralno grejanje,terasa,namešteno,"klima, veš mašina, kuhinjski elementi, ležaj, plakar",83 ,visoko,Stan u zgradi
1464,133550.0,Telep,4,grejanje na gas,terasa,prazno,"telefon, interfon",96 ,prizemlje,Stan u zgradi
1465,156950.0,Telep,5,grejanje na gas,terasa,prazno,"telefon, interfon",109 ,1,Stan u zgradi
1466,97720.0,Telep,2.5,grejanje na gas,terasa,prazno,"telefon, interfon",63 ,1,Stan u zgradi
1467,139050.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska",64 ,6,Stan u zgradi
1468,87550.0,Podbara,2,centralno grejanje,terasa,polunamešteno,"telefon, kablovska",42 ,4,Stan u zgradi
1469,197140.0,Karagača,4,centralno grejanje,terasa,polunamešteno,"telefon, kablovska",116 ,1,Stan u zgradi
1470,136000.0,Telep,3,centralno grejanje,terasa,polunamešteno,"telefon, kablovska",66 ,visoko,Stan u zgradi
1471,36050.0,Grbavica,0.5,grejanje na struju,terasa,prazno,"telefon, kablovska",12 ,2,Stan u zgradi
1472,127230.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, kablovska",46 ,1,Stan u zgradi
1473,128750.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska",49 ,3,Stan u zgradi
1474,150480.0,Grbavica,2,centralno grejanje,terasa,prazno,"telefon, kablovska",59 ,2,Stan u zgradi
1475,59740.0,Bulevar Oslobođenja,1.5,centralno grejanje,terasa,prazno,"telefon, kablovska",32 ,7,Stan u zgradi
1476,62830.0,Grbavica,1,centralno grejanje,terasa,prazno,"telefon, kablovska",28 ,visoko,Stan u zgradi
1477,125700.0,Majur,3.5,centralno grejanje,terasa,prazno,"telefon, kablovska",66 ,prizemlje,Stan u zgradi
1478,160000.0,Grbavica,3,centralno grejanje,terasa,prazno,"telefon, kablovska",69 ,1,Stan u zgradi
1479,76220.0,Podbara,0.5,grejanje na gas,terasa,prazno,"telefon, kablovska",29 ,1,Stan u zgradi
1480,160000.0,Rotkvarija,3,grejanje na gas,terasa,prazno,"telefon, kablovska",78 ,visoko,Stan u zgradi
1481,87550.0,Novo Naselje,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",40 ,visoko,Stan u zgradi
1482,82400.0,Salajka,0.5,grejanje na gas,terasa,prazno,"telefon, kablovska",25 ,3,Stan u zgradi
1483,123600.0,Bulevar Evrope,2,grejanje na gas,terasa,prazno,"telefon, kablovska",42 ,2,Stan u zgradi
1484,93730.0,Cara Dušana,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",35 ,visoko,Stan u zgradi
1485,262650.0,Telep,3,grejanje na gas,terasa,prazno,"telefon, kablovska",87 ,1,Stan u zgradi
1486,122570.0,Centar,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",41 ,4,Stan u zgradi
1487,123600.0,Vidovdansko Naselje,4,grejanje na gas,terasa,prazno,"telefon, kablovska",75 ,1,Stan u zgradi
1488,77250.0,Telep,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",33 ,3,Stan u zgradi
1489,165000.0,Futoška,3,grejanje na gas,terasa,prazno,kablovska,79 ,3,Stan u zgradi
1490,144600.0,Liman 4,2,grejanje na gas,terasa,prazno,kablovska,52 ,3,Stan u zgradi
1491,118450.0,Socijalno,2,centralno grejanje,terasa,prazno,"telefon, kablovska",46 ,4,Stan u zgradi
1492,118450.0,Socijalno,2,centralno grejanje,terasa,prazno,"telefon, kablovska",46 ,4,Stan u zgradi
1493,154500.0,Železnička stanica,3,centralno grejanje,terasa,prazno,"telefon, kablovska",66 ,1,Stan u zgradi
1494,90700.0,Železnička stanica,2,centralno grejanje,terasa,prazno,"telefon, kablovska",42 ,4,Stan u zgradi
1495,219000.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",89 ,5,Stan u zgradi
1496,123600.0,Veternik,3,podno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",61 ,2,Stan u zgradi
1497,139000.0,Veternik,4.5,podno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",90 ,1,Stan u zgradi
1498,90080.0,Adice,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",53 ,2,Stan u zgradi
1499,70700.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",39 ,1,Stan u zgradi
1500,335000.0,Telep,4,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",146 ,2,Stan u zgradi
1501,66950.0,Petrovaradin,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",53 ,5,Stan u zgradi
1502,291284.0,Radoja Domanovića,4,grejanje na gas,terasa,prazno,"telefon, interfon, klima",101 ,2,Stan u zgradi
1503,118450.0,Grbavica,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",46 ,2,Stan u zgradi
1504,145300.0,Podbara,1.5,grejanje na gas,terasa,namešteno,"telefon, kablovska",91 ,3,Stan u zgradi
1505,118450.0,cankareva,2,centralno grejanje,terasa,prazno,"telefon, kablovska",45 ,4,Stan u zgradi
1506,160680.0,Novo Naselje,3,centralno grejanje,terasa,prazno,"telefon, kablovska",71 ,2,Stan u zgradi
1507,68990.0,Bulevar Evrope,0.5,grejanje na gas,terasa,prazno,"telefon, kablovska",28 ,3,Stan u zgradi
1508,185400.0,Centar,3,centralno grejanje,terasa,prazno,"telefon, kablovska",71 ,visoko,Stan u zgradi
1509,61000.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",28 ,2,Stan u zgradi
1510,46900.0,Adice,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska",27 ,visoko,Stan u zgradi
1511,154500.0,Sremska Kamenica,3.5,centralno grejanje,terasa,prazno,"telefon, kablovska",72 ,visoko,Stan u zgradi
1512,123600.0,janka cmelika,2,centralno grejanje,terasa,namešteno,"telefon, kablovska",44 ,4,Stan u zgradi
1513,133900.0,Bulevar Oslobođenja,3,centralno grejanje,terasa,namešteno,"telefon, kablovska",61 ,14,Stan u zgradi
1514,144200.0,Novo Naselje,3,centralno grejanje,terasa,namešteno,"telefon, kablovska",64 ,prizemlje,Stan u zgradi
1515,87550.0,Nova Detelinara,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",40 ,4,Stan u zgradi
1516,144200.0,Beogradski Kej,3,centralno grejanje,terasa,prazno,"telefon, kablovska",72 ,6,Stan u zgradi
1517,74400.0,Telepska dolina,1.5,podno grejanje,terasa,prazno,"telefon, kablovska",38 ,2,Stan u zgradi
1518,175000.0,Liman 2,3,podno grejanje,terasa,prazno,"telefon, kablovska",78 ,5,Stan u zgradi
1519,76350.0,Telep,1,podno grejanje,terasa,prazno,"telefon, kablovska",32 ,2,Stan u zgradi
1520,99910.0,Liman 3,1.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska",38 ,1,Stan u zgradi
1521,100940.0,Bulevar Evrope,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",40 ,3,Stan u zgradi
1522,37080.0,Sajmište,0.5,grejanje na gas,terasa,prazno,"telefon, kablovska",15 ,5,Stan u zgradi
1523,66000.0,Petrovaradin,3,centralno grejanje,terasa,namešteno,"TV, klima, frižider, šporet, ležaj",54 ,5,Stan u zgradi
1524,65000.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"TV, klima, frižider, šporet, ležaj",21 ,2,Stan u zgradi
1525,107120.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"TV, klima, frižider, šporet, ležaj",47 ,3,Stan u zgradi
1526,92190.0,Centar,1.5,centralno grejanje,terasa,prazno,"TV, klima, frižider, šporet, ležaj",33 ,3,Stan u zgradi
1527,128750.0,Grbavica,2,centralno grejanje,terasa,prazno,"TV, klima, frižider, šporet, ležaj",42 ,4,Stan u zgradi
1528,63860.0,Socijalno,0.5,centralno grejanje,terasa,prazno,"TV, klima, frižider, šporet, ležaj",20 ,1,Stan u zgradi
1529,51000.0,Adice,1.5,grejanje na gas,terasa,prazno,"TV, klima, frižider, šporet, ležaj",33 ,visoko,Stan u zgradi
1530,41750.0,Adice,0.5,grejanje na gas,terasa,prazno,"TV, klima, frižider, šporet, ležaj",27 ,visoko,Stan u zgradi
1531,32500.0,Adice,0.5,grejanje na gas,terasa,prazno,"TV, klima, frižider, šporet, ležaj",21 ,visoko,Stan u zgradi
1532,122500.0,Kosovska,2.5,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",56 ,visoko,Stan u zgradi
1533,236900.0,Centar,3,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",67 ,2,Stan u zgradi
1534,82500.0,Novo Naselje,1.5,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",40 ,visoko,Stan u zgradi
1535,75190.0,Socijalno,0.5,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",24 ,5,Stan u zgradi
1536,51500.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",25 ,2,Stan u zgradi
1537,144200.0,Liman 3,2,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",53 ,4,Stan u zgradi
1538,139050.0,Centar,3,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",55 ,3,Stan u zgradi
1539,109500.0,Veternička Rampa,3,grejanje na gas,terasa,prazno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",60 ,1,Stan u zgradi
1540,49800.0,Petra Drezgića,1,grejanje na gas,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",25 ,prizemlje,Stan u zgradi
1541,119480.0,kisacka,2,grejanje na gas,terasa,prazno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",40 ,prizemlje,Stan u zgradi
1542,88780.0,Salajka,1.5,grejanje na gas,terasa,prazno,"TV, klima, kuhinjski elementi, frižider, zamrzivač, ležaj, plakar, ugradni plakar",39 ,prizemlje,Stan u zgradi
1543,144200.0,Bulevar Despota Stefana,3.5,centralno grejanje,terasa,prazno,klima,74 ,4,Stan u zgradi
1544,127300.0,Bulevar Patrijarha Pavla,3,grejanje na gas,terasa,prazno,klima,78 ,3,Stan u zgradi
1545,121350.0,Rumenacka,2.5,centralno grejanje,"podrum, terasa",prazno,"telefon, kablovska",62 ,2,Stan u zgradi
1546,190000.0,Nova Detelinara,3.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",91 ,4,Stan u zgradi
1547,128750.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",49 ,3,Stan u zgradi
1548,141000.0,Nova Detelinara,2.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",63 ,5,Stan u zgradi
1549,161700.0,Telep,2.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",58 ,3,Stan u zgradi
1550,136990.0,Telep,2.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",59 ,2,Stan u zgradi
1551,216300.0,Bulevar Oslobođenja,3,centralno grejanje,terasa,polunamešteno,"kablovska, kuhinjski elementi",70 ,4,Stan u zgradi
1552,82400.0,Bulevar Oslobođenja,1.5,centralno grejanje,terasa,namešteno,"kablovska, kuhinjski elementi",27 ,prizemlje,Stan u zgradi
1553,156720.0,Veternička Rampa,4,grejanje na gas,terasa,namešteno,"kablovska, kuhinjski elementi",85 ,1,Stan u zgradi
1554,69000.0,Novo Naselje,1,centralno grejanje,terasa,namešteno,"kablovska, kuhinjski elementi",36 ,2,Stan u zgradi
1555,51500.0,Novo Naselje,1,centralno grejanje,terasa,namešteno,"kablovska, kuhinjski elementi",26 ,4,Stan u zgradi
1556,74270.0,Nova Detelinara,1,centralno grejanje,terasa,prazno,"telefon, kablovska",28 ,4,Stan u zgradi
1557,108460.0,Podbara,2,centralno grejanje,terasa,polunamešteno,"kablovska, klima, kuhinjski elementi, plakar",54 ,3,Stan u zgradi
1558,324370.0,Lipov Gaj,4,grejanje na gas,terasa,namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, rerna, ležaj, plakar, ugradni plakar",126 ,2,Stan u zgradi
1559,75000.0,Telep,0.5,grejanje na gas,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, ležaj",29 ,visoko,Stan u zgradi
1560,103000.0,Nova Detelinara,1.5,centralno grejanje,"dvorište, terasa",namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, rerna, ležaj, plakar, ugradni plakar",39 ,2,Stan u zgradi
1561,161300.0,Centar,2,centralno grejanje,"dvorište, terasa",namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, ležaj, plakar",54 ,visoko,Stan u zgradi
1562,200850.0,Adice,4,centralno grejanje,terase (2),namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, ležaj, plakar, ugradni plakar",100 ,1,Stan u zgradi
1563,66950.0,Bulevar Oslobođenja,1,grejanje na struju,terase (2),polunamešteno,"klima, kuhinjski elementi",31 ,prizemlje,Dvorišni stan
1564,247200.0,Liman 4,3,centralno grejanje,terasa,namešteno,"kablovska, internet, TV, klima, veš mašina, kuhinjski elementi, rerna, ležaj, ugradni plakar",74 ,3,Stan u zgradi
1565,149560.0,Socijalno,2,centralno grejanje,terasa,namešteno,"telefon, kablovska",44 ,5,Stan u zgradi
1566,169950.0,Bulevar Evrope,3,grejanje na gas,terasa,namešteno,"telefon, kablovska",68 ,2,Stan u zgradi
1567,123600.0,Nova Detelinara,2,grejanje na gas,terasa,namešteno,"telefon, kablovska",45 ,4,Stan u zgradi
1568,51500.0,Novo Naselje,1,centralno grejanje,terasa,namešteno,"telefon, kablovska",26 ,4,Stan u zgradi
1569,92700.0,Kej,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",37 ,suteren,Stan u zgradi
1570,139050.0,Aranj Janoša,2,centralno grejanje,terasa,namešteno,"telefon, kablovska",42 ,3,Stan u zgradi
1571,164800.0,Podbara,1.5,grejanje na gas,terasa,namešteno,"telefon, kablovska",35 ,2,Stan u zgradi
1572,201117.0,Ugao Orlovića Pavla i Janka Čmelika 2,3.5,centralno grejanje,terasa,namešteno,klima,96 ,1,Stan u zgradi
1573,97850.0,Čika Stevina,3.5,centralno grejanje,terasa,namešteno,telefon,64 ,5,Stan u zgradi
1574,89823.0,Bate Brkića bb,2,centralno grejanje,terasa,namešteno,telefon,40 ,5,Stan u zgradi
1575,131500.0,Novo Naselje,2.5,centralno grejanje,terasa,polunamešteno,telefon,58 ,1,Stan u zgradi
1576,93526.0,Anđe Ranković bb,2,centralno grejanje,terasa,polunamešteno,telefon,42 ,1,Stan u zgradi
1577,195700.0,Centar,3,centralno grejanje,terasa,polunamešteno,telefon,78 ,1,Stan u zgradi
1578,211150.0,Liman 3,3,centralno grejanje,terasa,polunamešteno,telefon,80 ,6,Stan u zgradi
1579,111250.0,Nova Detelinara,2,centralno grejanje,terasa,polunamešteno,telefon,51 ,6,Stan u zgradi
1580,110600.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,35 ,prizemlje,Stan u zgradi
1581,125300.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,41 ,prizemlje,Stan u zgradi
1582,157900.0,Nova Detelinara,2.5,etažno grejanje,terasa,polunamešteno,telefon,54 ,prizemlje,Stan u zgradi
1583,111800.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,36 ,1,Stan u zgradi
1584,78500.0,Nova Detelinara,0.5,etažno grejanje,terasa,polunamešteno,telefon,25 ,1,Stan u zgradi
1585,83700.0,Nova Detelinara,0.5,etažno grejanje,terasa,polunamešteno,telefon,27 ,1,Stan u zgradi
1586,111800.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,36 ,2,Stan u zgradi
1587,129750.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,43 ,2,Stan u zgradi
1588,78500.0,Nova Detelinara,0.5,etažno grejanje,terasa,polunamešteno,telefon,25 ,2,Stan u zgradi
1589,83700.0,Nova Detelinara,0.5,etažno grejanje,terasa,polunamešteno,telefon,27 ,2,Stan u zgradi
1590,172500.0,Nova Detelinara,2.5,etažno grejanje,terasa,polunamešteno,telefon,60 ,3,Stan u zgradi
1591,165900.0,Nova Detelinara,2.5,etažno grejanje,terasa,polunamešteno,telefon,57 ,3,Stan u zgradi
1592,268700.0,Nova Detelinara,3.5,etažno grejanje,terasa,polunamešteno,telefon,96 ,3,Stan u zgradi
1593,83950.0,Nova Detelinara,0.5,etažno grejanje,terasa,polunamešteno,telefon,27 ,3,Stan u zgradi
1594,119600.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,40 ,3,Stan u zgradi
1595,198700.0,Nova Detelinara,3.5,etažno grejanje,terasa,polunamešteno,telefon,71 ,3,Stan u zgradi
1596,127800.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,44 ,3,Stan u zgradi
1597,125900.0,Nova Detelinara,1.5,etažno grejanje,terasa,polunamešteno,telefon,43 ,3,Stan u zgradi
1598,150000.0,Bulevar Evrope,3,etažno grejanje,terasa,polunamešteno,telefon,72 ,1,Stan u zgradi
1599,77800.0,Centar,0.5,centralno grejanje,terasa,polunamešteno,telefon,26 ,3,Stan u zgradi
1600,119000.0,Petra Kočića,2,centralno grejanje,"podrum, terasa",polunamešteno,"telefon, kablovska, TV, klima, kuhinjski elementi, rerna, šporet, ležaj",51 ,3,Stan u zgradi
1601,114800.0,Bistrica,2,centralno grejanje,"dvorište, tavan, terasa",prazno,"telefon, klima",57 ,3,Stan u zgradi
1602,76700.0,Adice,2.5,podno grejanje,terasa,prazno,"telefon, klima",39 ,2,Stan u zgradi
1603,146260.0,Centar,3,centralno grejanje,terasa,prazno,"telefon, klima",53 ,2,Stan u zgradi
1604,300000.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,prazno,"telefon, klima",113 ,visoko,Stan u zgradi
1605,95300.0,Centar,1.5,centralno grejanje,terasa,prazno,"telefon, klima",42 ,4,Stan u zgradi
1606,77250.0,Salajka,1,centralno grejanje,terasa,prazno,"telefon, klima",31 ,prizemlje,Stan u zgradi
1607,47740.0,Satelit,0.5,centralno grejanje,terasa,namešteno,"telefon, klima",25 ,3,Stan u zgradi
1608,153830.0,Grbavica,3,centralno grejanje,terasa,namešteno,"telefon, klima",82 ,3,Stan u zgradi
1609,204970.0,Veternik,4,grejanje na gas,terasa,namešteno,"telefon, klima",107 ,1,Stan u zgradi
1610,179080.0,Severni Telep,2.5,grejanje na gas,terasa,namešteno,"telefon, klima",56 ,2,Stan u zgradi
1611,174000.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,namešteno,"telefon, klima",69 ,6,Stan u zgradi
1612,49800.0,Salajka,1,grejanje na gas,terasa,namešteno,"telefon, klima",25 ,prizemlje,Stan u zgradi
1613,92700.0,Kej,1.5,centralno grejanje,terasa,namešteno,"telefon, klima",38 ,prizemlje,Stan u zgradi
1614,98260.0,Detelinara,3,centralno grejanje,terasa,prazno,"telefon, klima",53 ,5,Stan u zgradi
1615,94832.0,Veternik,3,podno grejanje,terasa,prazno,"telefon, klima",54 ,1,Stan u zgradi
1616,103000.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, klima",40 ,1,Stan u zgradi
1617,65705.0,Telep,0.5,centralno grejanje,terasa,prazno,"telefon, klima",26 ,prizemlje,Stan u zgradi
1618,89066.0,Telep,1.5,centralno grejanje,terasa,prazno,"telefon, klima",36 ,prizemlje,Stan u zgradi
1619,130000.0,Spens,2.5,centralno grejanje,terase (2),prazno,"telefon, klima",49 ,2,Stan u zgradi
1620,61800.0,Podbara,0.5,grejanje na struju,terase (2),prazno,"telefon, klima",27 ,1,Stan u zgradi
1621,190549.0,Liman 4,3,centralno grejanje,terase (2),prazno,"telefon, klima",78 ,4,Stan u zgradi
1622,49800.0,Salajka,1,grejanje na gas,terase (2),namešteno,"telefon, klima",25 ,prizemlje,Stan u zgradi
1623,49800.0,Petrovaradin,1,grejanje na gas,terase (2),namešteno,"telefon, klima",25 ,prizemlje,Stan u zgradi
1624,96849.0,Novo Naselje,2,centralno grejanje,terase (2),namešteno,"telefon, klima",57 ,4,Stan u zgradi
1625,97390.0,Adice,3.5,centralno grejanje,terasa,namešteno,"telefon, klima",61 ,4,Stan u zgradi
1626,51500.0,Novo Naselje,1,centralno grejanje,terasa,namešteno,"telefon, klima",26 ,4,Stan u zgradi
1627,56650.0,Bulevar Evrope,1,grejanje na gas,lođa,namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, ležaj, plakar",25 ,2,Stan u zgradi
1628,130000.0,Spens,2.5,centralno grejanje,terasa,namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, ležaj, plakar",49 ,2,Stan u zgradi
1629,133640.0,Veternička Rampa,3.5,grejanje na gas,terasa,prazno,"telefon, kablovska",84 ,1,Stan u zgradi
1630,151410.0,Bulevar oslobođenja,3,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, interfon",73 ,5,Stan u zgradi
1631,219000.0,Futoški put,4,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",89 ,5,Stan u zgradi
1632,130810.0,Šonsi,2.5,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",59 ,4,Stan u zgradi
1633,150000.0,Vase Stajića,1.5,centralno grejanje,"podrum, terasa",namešteno,"telefon, interfon, klima",42 ,3,Stan u zgradi
1634,231750.0,Nova Detelinara,3,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",72 ,2,Stan u zgradi
1635,117420.0,Salajka,1.5,grejanje na gas,terasa,namešteno,"telefon, interfon, klima",40 ,1,Stan u zgradi
1636,1.0,Bulevar Evrope,2,grejanje na gas,terasa,namešteno,"telefon, interfon, klima",44 ,2,Stan u zgradi
1637,121350.0,Adice,4,grejanje na gas,terasa,namešteno,"telefon, interfon, klima",76 ,1,Stan u zgradi
1638,122600.0,Liman 3,2,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",55 ,6,Stan u zgradi
1639,148530.0,Beogradski Kej,2.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",68 ,2,Stan u zgradi
1640,226600.0,Jodna Banja,4,centralno grejanje,terasa,prazno,"kablovska, internet, klima, Kanalizacija",100 ,3,Stan u zgradi
1641,126940.0,Sremska Kamenica,3,grejanje na gas,terasa,prazno,"kablovska, internet, klima, Kanalizacija",63 ,prizemlje,Stan u zgradi
1642,58040.0,Centar,0.5,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, klima, Kanalizacija",21 ,visoko,Stan u zgradi
1643,130000.0,Spens,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska",49 ,2,Stan u zgradi
1644,259600.0,Nova Detelinara,5,centralno grejanje,terasa,namešteno,"telefon, kablovska",118 ,5,Stan u zgradi
1645,76900.0,Detelinara,1.5,centralno grejanje,terasa,prazno,"telefon, kablovska",38 ,visoko,Stan u zgradi
1646,128450.0,Telep,3,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",58 ,1,Stan u zgradi
1647,324500.0,Veternička Rampa,5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",126 ,3,Stan u zgradi
1648,97390.0,Adice,3.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",61 ,prizemlje,Stan u zgradi
1649,329000.0,Centar,4,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",110 ,2,Stan u zgradi
1650,130000.0,Socijalno,2.5,centralno grejanje,terase (2),prazno,"telefon, kablovska, klima",49 ,2,Stan u zgradi
1651,122000.0,Ilije Birčanina,3,centralno grejanje,terase (2),namešteno,"telefon, kablovska, klima",66 ,1,Stan u zgradi
1652,139050.0,Bulevar Evrope,2,centralno grejanje,terasa,prazno,"telefon, kablovska",56 ,1,Stan u zgradi
1653,118450.0,Grbavica,2,centralno grejanje,"podrum, terasa",prazno,klima,51 ,1,Stan u zgradi
1654,141000.0,Liman 4,2.5,centralno grejanje,terasa,prazno,klima,78 ,10,Stan u zgradi
1655,125360.0,Stari Majur,2.5,grejanje na gas,terasa,prazno,klima,60 ,prizemlje,Stan u zgradi
1656,106500.0,Grbavica,2,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",47 ,2,Stan u zgradi
1657,104000.0,Podbara,2,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",52 ,2,Stan u zgradi
1658,135000.0,Sremska Kamenica,4.5,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",140 ,2,Stan u zgradi
1659,78800.0,Bulevar Oslobođenja,0.5,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",25 ,4,Stan u zgradi
1660,187600.0,Sremska Kamenica,4.5,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",92 ,1,Stan u zgradi
1661,284200.0,Sremska Kamenica,6,grejanje na gas,terasa,prazno,"interfon, Kanalizacija",139 ,2,Stan u zgradi
1662,207550.0,Centar,3,centralno grejanje,terasa,prazno,"interfon, Kanalizacija",65 ,4,Stan u zgradi
1663,136990.0,Bulevar Evrope,3,centralno grejanje,terasa,prazno,"interfon, Kanalizacija",63 ,1,Stan u zgradi
1664,128750.0,Železnička stanica,2.5,centralno grejanje,terasa,prazno,"interfon, Kanalizacija",49 ,3,Stan u zgradi
1665,112100.0,Veternik,3,centralno grejanje,terasa,prazno,"interfon, Kanalizacija",68 ,2,Stan u zgradi
1666,112100.0,Veternik,3,centralno grejanje,terasa,prazno,"interfon, Kanalizacija",68 ,2,Stan u zgradi
