,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
886,98680.0,Adice,3,centralno grejanje,terasa,3,1,60 ,2,Stan u zgradi
887,66780.0,Adice,2,centralno grejanje,terasa,3,1,39 ,visoko,Stan u zgradi
888,80500.0,Petrovaradin,1.5,centralno grejanje,terasa,3,4,37 ,visoko,Stan u zgradi
889,69520.0,Novo Naselje,1,centralno grejanje,terasa,3,4,31 ,3,Stan u zgradi
890,310000.0,Telep,3,centralno grejanje,terasa,3,2,108 ,7,Stan u zgradi
891,216928.0,Bulevar Patrijarha Pavla (Somborski Bulevar),3.5,grejanje na gas,"prilaz za invalide, podrum, terasa, lođa",1,2,95 ,1,Stan u zgradi
892,185760.0,Telep,4,centralno grejanje,"prilaz za invalide, podrum, terasa, lođa",3,2,86 ,1,Stan u zgradi
893,76220.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,terasa,3,2,32 ,prizemlje,Stan u zgradi
894,74160.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,2,27 ,4,Stan u zgradi
895,288400.0,Novo Naselje,4,centralno grejanje,terasa,1,2,101 ,1,Stan u zgradi
896,128750.0,Adice,3.5,centralno grejanje,terasa,1,2,71 ,1,Stan u zgradi
897,592250.0,Bulevar Oslobođenja,6,centralno grejanje,terasa,3,2,204 ,2,Stan u zgradi
898,200100.0,Sajmište,4,centralno grejanje,terasa,3,3,84 ,2,Stan u zgradi
899,216300.0,Grbavica,3,centralno grejanje,terasa,3,4,92 ,1,Stan u zgradi
900,239000.0,Stari Grad,3.5,centralno grejanje,terasa,3,2,99 ,3,Stan u zgradi
901,99500.0,Paragovo,3,grejanje na gas,terasa,3,1,69 ,1,Stan u zgradi
902,139050.0,Liman 4,3,grejanje na gas,terasa,3,2,65 ,2,Stan u zgradi
903,108150.0,Podbara,1.5,centralno grejanje,terasa,3,2,40 ,2,Stan u zgradi
904,110200.0,Detelinara,1.5,centralno grejanje,terasa,3,2,42 ,1,Stan u zgradi
905,150000.0,Podbara,2.5,centralno grejanje,terasa,3,2,90 ,3,Stan u zgradi
906,115600.0,Podbara,3,centralno grejanje,terasa,3,2,68 ,visoko,Stan u zgradi
907,46350.0,Nova Detelinara,0.5,centralno grejanje,terasa,3,2,22 ,prizemlje,Stan u zgradi
908,144200.0,Novo Naselje,4,centralno grejanje,terasa,3,2,72 ,4,Stan u zgradi
909,278100.0,Centar,4,centralno grejanje,terasa,3,2,143 ,3,Stan u zgradi
910,144200.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,3,2,66 ,1,Stan u zgradi
911,89823.0,Bate Brkića,2,grejanje na gas,terasa,3,2,40 ,5,Stan u zgradi
912,118450.0,Stara Detelinara,2,centralno grejanje,terasa,3,2,44 ,2,Stan u zgradi
913,303850.0,BALZAKOVA,4,centralno grejanje,terasa,3,2,113 ,2,Stan u zgradi
914,127600.0,BANOVIC STRAHINJE,2.5,centralno grejanje,terasa,3,2,46 ,2,Stan u zgradi
915,61800.0,Podbara,0.5,grejanje na struju,terasa,3,2,27 ,1,Stan u zgradi
916,93526.0,Anđe Ranković,2,grejanje na gas,terasa,3,2,42 ,1,Stan u zgradi
917,77250.0,Južni Telep,1.5,grejanje na gas,terasa,3,2,33 ,3,Stan u zgradi
918,59000.0,Trg republike,2.5,centralno grejanje,terasa,3,2,41 ,prizemlje,Dvorišni stan
919,340930.0,Beogradski Kej,4,centralno grejanje,"terase (2), lođa",3,2,130 ,1,Stan u zgradi
920,225000.0,Železnička,3,centralno grejanje,terasa,3,2,84 ,6,Stan u zgradi
921,127570.0,Liman 4,2.5,centralno grejanje,terasa,3,2,53 ,prizemlje,Stan u zgradi
922,117400.0,Bulevar Evrope,2,centralno grejanje,terasa,3,2,45 ,7,Stan u zgradi
923,99240.0,Braće Grulović,1.5,centralno grejanje,terasa,3,2,40 ,1,Stan u zgradi
924,144200.0,Trg republike,2.5,centralno grejanje,terasa,3,2,60 ,prizemlje,Salonac
925,120000.0,Detelinarska Pijaca,2,centralno grejanje,terasa,1,2,60 ,1,Stan u zgradi
926,162200.0,Kej,2.5,centralno grejanje,terasa,3,2,63 ,3,Stan u zgradi
927,127565.0,Liman 3,2.5,centralno grejanje,terasa,3,2,53 ,visoko,Stan u zgradi
928,206000.0,LAZE TELECKOG,3,centralno grejanje,terasa,3,2,80 ,visoko,Stan u zgradi
929,88580.0,Sajmište,1.5,centralno grejanje,terasa,3,2,40 ,3,Stan u zgradi
930,127700.0,Telep,3,etažno grejanje,terasa,3,2,66 ,3,Stan u zgradi
931,165000.0,Bulevar Evrope,4,grejanje na gas,"prilaz za invalide, terasa",3,3,82 ,5,Stan u zgradi
932,50800.0,Klisa,1,centralno grejanje,"prilaz za invalide, terasa",3,3,29 ,visoko,Stan u zgradi
933,123600.0,Adamovićevo Naselje,1.5,centralno grejanje,terasa,3,3,49 ,1,Stan u zgradi
934,115360.0,Bistrica,2,centralno grejanje,terasa,3,3,57 ,3,Stan u zgradi
935,87550.0,Janka Veselinovića,1.5,centralno grejanje,"tavan, podrum, terasa",1,3,40 ,4,Stan u zgradi
936,58980.0,Južni Telep,1.5,grejanje na gas,terasa,1,3,29 ,2,Stan u zgradi
937,111270.0,Salajka,2.5,grejanje na gas,terasa,1,3,52 ,3,Stan u zgradi
938,111240.0,Centar,2.5,grejanje na gas,terasa,1,3,52 ,3,Stan u zgradi
939,71100.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,7,25 ,3,Stan u zgradi
940,89600.0,Novo Naselje,2,centralno grejanje,terasa,2,8,47 ,2,Stan u zgradi
941,115500.0,Adice,4,centralno grejanje,terasa,3,1,77 ,1,Stan u zgradi
942,309000.0,Centar,4,centralno grejanje,terasa,3,1,108 ,3,Stan u zgradi
943,334750.0,Telep,5,centralno grejanje,terasa,3,1,146 ,2,Stan u zgradi
944,185650.0,Spens,2,centralno grejanje,terasa,3,1,45 ,5,Stan u zgradi
945,386250.0,Novo Naselje,5,centralno grejanje,terasa,3,1,150 ,1,Stan u zgradi
946,365650.0,Novo Naselje,5,centralno grejanje,terasa,3,1,142 ,2,Stan u zgradi
947,80000.0,Radnička,0.5,centralno grejanje,terasa,1,13,32 ,3,Stan u zgradi
948,51500.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,3,13,30 ,suteren,Stan u zgradi
949,39140.0,Đorđa Joanovića,0.5,centralno grejanje,terasa,1,13,19 ,prizemlje,Stan u zgradi
950,94760.0,Nova Detelinara,2,centralno grejanje,terasa,1,13,46 ,4,Stan u zgradi
951,154500.0,Nova Detelinara,4.5,centralno grejanje,terasa,3,13,98 ,3,Stan u zgradi
952,102000.0,Grbavica,2,centralno grejanje,terasa,3,13,44 ,visoko,Stan u zgradi
953,1.0,Bulevar Evrope,0.5,centralno grejanje,terasa,3,13,27 ,3,Stan u zgradi
954,1.0,Bulevar Evrope,0.5,centralno grejanje,terasa,3,13,31 ,3,Stan u zgradi
955,165000.0,Stari Grad,2,centralno grejanje,terasa,3,13,56 ,3,Stan u zgradi
956,65500.0,Bulevar Evrope,2,centralno grejanje,terasa,3,13,55 ,suteren,Stan u zgradi
957,84460.0,Nova Detelinara,1.5,centralno grejanje,terasa,3,13,27 ,5,Stan u zgradi
958,86500.0,Bulevar Evrope,3,centralno grejanje,terasa,3,13,73 ,suteren,Stan u zgradi
959,203400.0,DANILA KISA,3,centralno grejanje,terasa,3,13,94 ,suteren,Stan u zgradi
960,66400.0,Adice,1.5,centralno grejanje,terasa,3,13,42 ,2,Stan u zgradi
961,144720.0,Savina,3,centralno grejanje,terasa,3,1,77 ,4,Stan u zgradi
962,74160.0,Nova Detelinara,0.5,centralno grejanje,terasa,3,1,27 ,4,Stan u zgradi
963,83350.0,Telep,2,centralno grejanje,terasa,3,1,36 ,visoko,Stan u zgradi
964,164800.0,Liman 4,3.5,centralno grejanje,terasa,3,1,79 ,7,Stan u zgradi
965,113300.0,Podbara,2.5,centralno grejanje,terasa,3,1,58 ,2,Stan u zgradi
966,87550.0,Adice,1.5,grejanje na gas,terasa,1,6,54 ,2,Stan u zgradi
967,159650.0,janka cmelika,3,centralno grejanje,terasa,2,6,62 ,2,Stan u zgradi
968,140390.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,2,6,58 ,3,Stan u zgradi
969,91670.0,Bulevar Evrope,1.5,centralno grejanje,terasa,2,6,31 ,visoko,Stan u zgradi
970,56650.0,Satelit,1,centralno grejanje,terasa,2,6,33 ,2,Stan u zgradi
971,109000.0,Nova Detelinara,2,centralno grejanje,terasa,2,6,41 ,2,Stan u zgradi
972,144200.0,Centar,2,centralno grejanje,terasa,2,6,47 ,3,Stan u zgradi
973,174070.0,Železnička stanica,2.5,centralno grejanje,terasa,2,6,69 ,6,Stan u zgradi
974,133990.0,RUMENACKA,3,centralno grejanje,terasa,2,6,59 ,6,Stan u zgradi
975,154500.0,Bulevar Evrope,3,centralno grejanje,terasa,2,6,79 ,5,Stan u zgradi
976,128750.0,jovana ducica,2.5,centralno grejanje,terasa,2,6,54 ,3,Stan u zgradi
977,203530.0,Dušana Vasiljeva,3,centralno grejanje,"prilaz za invalide, terasa",1,17,76 ,3,Stan u zgradi
978,120500.0,Železnička stanica,2,centralno grejanje,terasa,1,17,51 ,3,Stan u zgradi
979,161700.0,Kej,3,centralno grejanje,terasa,1,17,63 ,3,Stan u zgradi
980,77450.0,Centar,0.5,centralno grejanje,terasa,1,17,26 ,visoko,Stan u zgradi
981,89200.0,VOJVODE ŠUPLJIKCA,1.5,centralno grejanje,terasa,3,3,36 ,2,Stan u zgradi
982,123600.0,presernova,2.5,centralno grejanje,terasa,3,3,57 ,1,Stan u zgradi
983,83850.0,Adice,2,grejanje na gas,terasa,3,2,44 ,2,Stan u zgradi
984,92700.0,Bulevar Oslobođenja,1,grejanje na gas,terasa,1,2,36 ,3,Stan u zgradi
985,99900.0,NOV STAN,2,centralno grejanje,"terasa, lođa",3,1,49 ,5,Stan u zgradi
986,148400.0,lasla gala,2.5,centralno grejanje,"terasa, lođa",3,1,50 ,visoko,Stan u zgradi
987,115520.0,Telep,1.5,grejanje na gas,"terasa, lođa",3,1,47 ,2,Stan u zgradi
988,113300.0,Podbara,2.5,grejanje na gas,"terasa, lođa",3,1,58 ,2,Stan u zgradi
989,108460.0,Adice,3.5,grejanje na gas,terase (2),3,2,78 ,1,Stan u zgradi
990,118450.0,Podbara,2,grejanje na gas,terasa,3,2,51 ,3,Stan u zgradi
991,160190.0,Telep,2.5,grejanje na gas,terasa,3,2,68 ,2,Stan u zgradi
992,144200.0,veselina maslese,2.5,centralno grejanje,terasa,3,2,54 ,4,Stan u zgradi
993,121130.0,Telep,2.5,grejanje na gas,terasa,3,2,49 ,2,Stan u zgradi
994,121130.0,Telep,2.5,grejanje na gas,terasa,3,2,49 ,2,Stan u zgradi
995,85490.0,Grbavica,1.5,centralno grejanje,terasa,3,2,36 ,5,Stan u zgradi
996,122830.0,Adice,3,grejanje na gas,terasa,3,2,72 ,2,Stan u zgradi
997,122830.0,Adice,3,grejanje na gas,terasa,3,2,72 ,2,Stan u zgradi
998,155000.0,Centar,3,centralno grejanje,terasa,3,3,62 ,4,Stan u zgradi
999,190000.0,Bulevar Patrijarha Pavla (Somborski Bulevar),3.5,centralno grejanje,terasa,3,4,83 ,4,Stan u zgradi
1000,160000.0,Petrovaradin,4,grejanje na gas,"terasa, lođa",3,3,80 ,4,Stan u zgradi
1001,135000.0,Bulevar Oslobođenja,3.5,centralno grejanje,terasa,3,3,71 ,8,Stan u zgradi
1002,210000.0,Stari Grad,3,centralno grejanje,terasa,3,3,107 ,1,Stan u zgradi
1003,76500.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,1,4,25 ,4,Stan u zgradi
1004,85490.0,Grbavica,1.5,centralno grejanje,terasa,1,2,36 ,5,Stan u zgradi
1005,190000.0,Salajka,3,grejanje na gas,terasa,1,4,71 ,2,Stan u zgradi
1006,83850.0,adice,2,grejanje na gas,terasa,3,4,42 ,2,Stan u zgradi
1007,122830.0,Adice,3,grejanje na gas,terasa,3,4,72 ,1,Stan u zgradi
1008,121130.0,Telep,2.5,grejanje na gas,terasa,3,4,49 ,2,Stan u zgradi
1009,174070.0,Železnička stanica,2.5,centralno grejanje,terasa,3,4,69 ,6,Stan u zgradi
1010,85490.0,Grbavica,1.5,centralno grejanje,terasa,3,4,36 ,5,Stan u zgradi
1011,250000.0,Centar,3,grejanje na struju,terasa,1,1,95 ,1,Stan u zgradi
1012,500000.0,Danila Kiša,4,grejanje na struju,"terasa, Bazen za plivanje",1,1,195 ,5,Stan u zgradi
1013,133900.0,Nova Detelinara,2,centralno grejanje,"terasa, Bazen za plivanje",1,1,45 ,visoko,Stan u zgradi
1014,47900.0,Gornja Klisa,1.5,centralno grejanje,"terasa, Bazen za plivanje",3,1,30 ,3,Stan u zgradi
1015,118450.0,Bulevar Vojvode Stepe,2,centralno grejanje,terasa,3,1,59 ,1,Stan u zgradi
1016,121400.0,Stari Majur,2.5,grejanje na gas,terasa,3,1,55 ,1,Stan u zgradi
1017,45530.0,Klisa,0.5,grejanje na gas,terasa,3,1,26 ,2,Stan u zgradi
1018,66400.0,Sadovi,1.5,podno grejanje,terasa,3,1,36 ,1,Stan u zgradi
1019,92700.0,Tatarsko brdo - SAMO 1280 e/m2,3.5,grejanje na gas,"terasa, lođa",3,1,72 ,prizemlje,Stan u zgradi
1020,65900.0,Adice,2.5,podno grejanje,terasa,3,2,40 ,2,Stan u zgradi
1021,55000.0,Futoški put,2,centralno grejanje,terasa,3,2,41 ,6,Stan u zgradi
1022,103000.0,Novosadski put,2.5,podno grejanje,terasa,3,2,58 ,2,Stan u zgradi
1023,125000.0,Jastrebačka 23,2.5,grejanje na gas,"dvorište, terasa",3,1,77 ,visoko,Stan u zgradi
1024,164800.0,Bulevar Evrope,3.5,grejanje na gas,terasa,3,1,75 ,3,Stan u zgradi
1025,144000.0,Centar,2.5,centralno grejanje,terasa,3,1,73 ,1,Stan u zgradi
1026,145230.0,Gundulićeva,2.5,centralno grejanje,lođa,1,1,47 ,2,Stan u zgradi
1027,216300.0,Grbavica,3,centralno grejanje,terasa,1,1,75 ,5,Stan u zgradi
1028,210120.0,Sajmište,3,grejanje na gas,terasa,3,1,68 ,7,Stan u zgradi
1029,179900.0,Liman 1,3,centralno grejanje,terasa,3,4,81 ,1,Stan u zgradi
1030,30400.0,Adice,0.5,grejanje na gas,terasa,3,4,21 ,prizemlje,Stan u zgradi
1031,68000.0,Cara Dušana,1,centralno grejanje,terasa,3,4,26 ,2,Stan u zgradi
1032,77250.0,Telep,1.5,grejanje na gas,terasa,3,4,33 ,3,Stan u zgradi
1033,100000.0,Telep,1.5,grejanje na gas,terasa,3,4,41 ,1,Stan u zgradi
1034,160000.0,Novo Naselje,3,centralno grejanje,terasa,3,4,71 ,2,Stan u zgradi
1035,75000.0,Telep,1.5,grejanje na gas,terasa,3,4,36 ,3,Stan u zgradi
1036,185400.0,Centar,2.5,centralno grejanje,terasa,3,4,63 ,3,Stan u zgradi
1037,77000.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1,centralno grejanje,terasa,3,4,30 ,3,Stan u zgradi
1038,75000.0,Grbavica,1,centralno grejanje,terasa,3,4,31 ,3,Stan u zgradi
1039,159500.0,Grbavica,3.5,centralno grejanje,"podrum, terasa",1,15,86 ,3,Stan u zgradi
1040,111350.0,Podbara,2,centralno grejanje,terasa,1,15,47 ,4,Stan u zgradi
1041,133500.0,Podbara,2.5,centralno grejanje,terasa,1,15,54 ,1,Stan u zgradi
1042,35000.0,Adice,0.5,centralno grejanje,terasa,1,15,21 ,prizemlje,Stan u zgradi
1043,116130.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,1,15,41 ,1,Stan u zgradi
1044,51500.0,Telep,1.5,centralno grejanje,terasa,1,15,25 ,2,Stan u zgradi
1045,97850.0,Sajmište,2,grejanje na gas,terasa,1,15,39 ,visoko,Stan u zgradi
1046,80350.0,Bulevar Evrope,0.5,centralno grejanje,terasa,1,15,27 ,10,Stan u zgradi
1047,164800.0,Novo Naselje,2.5,centralno grejanje,terasa,1,15,56 ,5,Stan u zgradi
1048,101750.0,Adice,4,centralno grejanje,terasa,1,15,74 ,2,Stan u zgradi
1049,161700.0,Sajmište,3,grejanje na gas,terasa,1,15,58 ,2,Stan u zgradi
1050,115000.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,1,15,42 ,1,Stan u zgradi
1051,188500.0,Liman 3,4,centralno grejanje,terasa,1,15,87 ,2,Stan u zgradi
1052,164800.0,Adice,3,centralno grejanje,terasa,1,15,76 ,2,Stan u zgradi
1053,309000.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,1,15,113 ,visoko,Stan u zgradi
1054,70040.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,15,25 ,3,Stan u zgradi
1055,116400.0,Nova Detelinara,2,centralno grejanje,terasa,1,15,54 ,4,Stan u zgradi
1056,63800.0,Adice,0.5,centralno grejanje,terasa,1,3,35 ,2,Stan u zgradi
1057,153700.0,Veternik,3.5,centralno grejanje,terasa,1,3,92 ,1,Stan u zgradi
1058,88680.0,Telep,1.5,grejanje na gas,terasa,3,2,41 ,prizemlje,Stan u zgradi
1059,128750.0,Tatarsko Brdo,2,grejanje na gas,terasa,3,2,50 ,1,Stan u zgradi
1060,185400.0,Put Doktora Goldmana,3,grejanje na gas,terasa,1,5,74 ,2,Stan u zgradi
1061,559000.0,Sajmište,4,centralno grejanje,terasa,1,12,132 ,4,Stan u zgradi
1062,81600.0,Adice,2,centralno grejanje,terasa,1,12,44 ,2,Stan u zgradi
1063,72100.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,12,26 ,3,Stan u zgradi
1064,128750.0,Nova Detelinara,2,centralno grejanje,terasa,1,12,44 ,2,Stan u zgradi
1065,421500.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,1,12,124 ,5,Stan u zgradi
1066,144280.0,Nova Detelinara,3.5,centralno grejanje,terasa,1,12,85 ,5,Stan u zgradi
1067,149350.0,Železnička stanica,2,centralno grejanje,terasa,1,12,57 ,4,Stan u zgradi
1068,149870.0,Grbavica,3,centralno grejanje,terasa,1,12,78 ,visoko,Stan u zgradi
1069,115260.0,Nova Detelinara,2,centralno grejanje,terasa,1,12,43 ,5,Stan u zgradi
1070,107630.0,Nova Detelinara,2,centralno grejanje,terasa,1,12,40 ,5,Stan u zgradi
1071,211000.0,Nova Detelinara,4,centralno grejanje,terasa,1,12,88 ,3,Stan u zgradi
1072,107600.0,Nova Detelinara,2,centralno grejanje,terasa,1,12,40 ,1,Stan u zgradi
1073,106180.0,Nova Detelinara,2,centralno grejanje,terasa,1,12,40 ,1,Stan u zgradi
1074,134890.0,Telep,3,centralno grejanje,terasa,1,12,57 ,4,Stan u zgradi
1075,164330.0,Telep,4,centralno grejanje,terasa,1,12,73 ,3,Stan u zgradi
1076,142600.0,Telep,3,centralno grejanje,terasa,1,12,62 ,4,Stan u zgradi
1077,174620.0,Telep,4,centralno grejanje,terasa,1,12,77 ,4,Stan u zgradi
1078,82400.0,Novi Majur,2,grejanje na gas,terasa,3,1,40 ,2,Stan u zgradi
1079,103830.0,Grbavica,1.5,grejanje na gas,terasa,3,1,36 ,5,Stan u zgradi
1080,123600.0,Liman 1,1.5,grejanje na gas,terasa,3,1,43 ,10,Stan u zgradi
1081,122780.0,Adice,3,grejanje na gas,terasa,3,1,68 ,2,Stan u zgradi
1082,122710.0,Adice,4,centralno grejanje,terasa,3,1,77 ,1,Stan u zgradi
1083,160000.0,Grbavica,2.5,grejanje na gas,terasa,3,3,64 ,2,Stan u zgradi
1084,252350.0,Centar,3.5,grejanje na gas,terasa,3,3,85 ,2,Stan u zgradi
1085,280000.0,Salajka,4.5,grejanje na gas,terasa,3,3,101 ,2,Stan u zgradi
1086,223000.0,Nova Detelinara,4.5,centralno grejanje,terasa,3,3,117 ,4,Stan u zgradi
1087,116500.0,Stara Detelinara,2.5,centralno grejanje,terasa,3,3,58 ,3,Stan u zgradi
1088,196000.0,Socijalno,3.5,centralno grejanje,terasa,3,3,89 ,3,Stan u zgradi
1089,139000.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,3,3,67 ,1,Stan u zgradi
1090,145000.0,Nova Detelinara,4,centralno grejanje,terasa,3,3,94 ,5,Stan u zgradi
1091,89500.0,Novo Naselje,2,centralno grejanje,terasa,3,3,47 ,2,Stan u zgradi
1092,185000.0,Centar,3,centralno grejanje,terasa,3,3,71 ,visoko,Stan u zgradi
1093,69000.0,Bulevar Evrope,1.5,centralno grejanje,terasa,3,3,37 ,suteren,Stan u zgradi
1094,93700.0,Stara Detelinara,1.5,centralno grejanje,terasa,3,3,37 ,1,Stan u zgradi
1095,94600.0,Avijatičarsko Naselje,2,centralno grejanje,terasa,3,3,51 ,4,Stan u zgradi
1096,99910.0,Železnička stanica,2,centralno grejanje,terasa,3,3,56 ,6,Stan u zgradi
1097,236900.0,Centar,3,centralno grejanje,terasa,3,3,67 ,5,Stan u zgradi
1098,108930.0,Telep,2,centralno grejanje,terasa,3,3,46 ,1,Stan u zgradi
1099,108930.0,Telep,2,centralno grejanje,terasa,3,3,46 ,2,Stan u zgradi
1100,142600.0,Telep,3,centralno grejanje,terasa,3,3,62 ,1,Stan u zgradi
1101,136260.0,Telep,3,centralno grejanje,terasa,3,3,62 ,2,Stan u zgradi
1102,164330.0,Telep,4,centralno grejanje,terasa,3,3,73 ,2,Stan u zgradi
1103,164330.0,Telep,4,centralno grejanje,terasa,3,3,73 ,1,Stan u zgradi
1104,134890.0,Telep,3,centralno grejanje,terasa,3,3,57 ,1,Stan u zgradi
1105,157500.0,Petrovaradin,3.5,centralno grejanje,terasa,3,3,93 ,4,Stan u zgradi
1106,109200.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,3,3,68 ,7,Stan u zgradi
1107,85400.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,terasa,3,3,35 ,1,Stan u zgradi
1108,74000.0,Petrovaradin,1.5,grejanje na gas,terasa,3,3,36 ,visoko,Stan u zgradi
1109,108000.0,Železnička stanica,2,centralno grejanje,terasa,3,3,53 ,1,Stan u zgradi
1110,113000.0,Gajeva,2,centralno grejanje,"prilaz za invalide, terasa",1,11,48 ,4,Stan u zgradi
1111,116390.0,Liman 2,1.5,centralno grejanje,"prilaz za invalide, terasa",1,11,39 ,5,Stan u zgradi
1112,99910.0,Adice,3,etažno grejanje,terasa,1,11,81 ,3,Stan u zgradi
1113,122780.0,Adice,3,grejanje na gas,terasa,1,11,66 ,1,Stan u zgradi
1114,81120.0,Veternik,1.5,grejanje na gas,terasa,3,3,45 ,2,Stan u zgradi
1115,129900.0,Grbavica,3,centralno grejanje,terasa,3,3,66 ,3,Stan u zgradi
1116,82400.0,Bistrica,2,centralno grejanje,"podrum, lođa",3,3,47 ,3,Stan u zgradi
1117,82500.0,Centar,0.5,centralno grejanje,"podrum, lođa",3,3,25 ,2,Stan u zgradi
1118,61800.0,Petrovaradin,2,centralno grejanje,terasa,3,3,46 ,suteren,Stan u zgradi
1119,76280.0,Petrovaradin,1.5,centralno grejanje,terasa,3,3,46 ,2,Stan u zgradi
1120,64970.0,Petrovaradin,1.5,centralno grejanje,terasa,3,3,38 ,2,Stan u zgradi
1121,72750.0,Petrovaradin,1.5,centralno grejanje,terasa,3,3,43 ,1,Stan u zgradi
1122,45490.0,Petrovaradin,0.5,centralno grejanje,terasa,3,3,27 ,suteren,Stan u zgradi
1123,77250.0,Petrovaradin,2.5,centralno grejanje,terasa,3,3,50 ,suteren,Stan u zgradi
1124,123750.0,Veternik,3,grejanje na gas,terasa,3,3,89 ,1,Stan u zgradi
1125,98850.0,Salajka,2.5,grejanje na gas,terasa,3,3,58 ,1,Stan u zgradi
1126,127930.0,Veternik,3,grejanje na gas,terasa,3,3,92 ,2,Stan u zgradi
1127,112270.0,Grbavica,1.5,grejanje na gas,terasa,3,3,46 ,2,Stan u zgradi
1128,100760.0,Novo Naselje,2,grejanje na gas,terasa,3,1,39 ,6,Stan u zgradi
1129,56000.0,Detelinara,2,centralno grejanje,terasa,3,5,39 ,6,Stan u zgradi
1130,157590.0,Vojvode Šupljikca,1.5,centralno grejanje,terasa,3,3,45 ,3,Stan u zgradi
1131,92700.0,Stara Detelinara,3,centralno grejanje,terasa,1,3,57 ,5,Stan u zgradi
1132,115360.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,1,3,53 ,1,Stan u zgradi
1133,107400.0,49+6 M2 terasa,2.5,podno grejanje,"terasa, lođa",3,3,49 ,prizemlje,Stan u zgradi
1134,195700.0,Centar,2,podno grejanje,terasa,3,3,64 ,1,Stan u zgradi
1135,92700.0,Centar,1.5,podno grejanje,terasa,3,3,42 ,3,Stan u zgradi
1136,200850.0,Centar,4.5,podno grejanje,terasa,3,3,78 ,5,Stan u zgradi
1137,68000.0,Socijalno,1,centralno grejanje,terasa,3,3,22 ,visoko,Stan u zgradi
1138,255000.0,Liman 2,4,centralno grejanje,terasa,3,3,102 ,5,Stan u zgradi
1139,190000.0,Socijalno,4,centralno grejanje,terasa,3,3,102 ,1,Stan u zgradi
1140,695250.0,Bulevar Oslobođenja,7,podno grejanje,"podrum, terase (3+)",1,1,204 ,2,Stan u zgradi
1141,89610.0,Šarengrad,2,centralno grejanje,terasa,2,1,47 ,2,Stan u zgradi
1142,123600.0,Detelinara,2.5,centralno grejanje,terasa,2,1,58 ,2,Stan u zgradi
1143,108000.0,Salajka,1.5,centralno grejanje,terasa,2,1,40 ,2,Stan u zgradi
1144,218400.0,Socijalno,4,centralno grejanje,terasa,2,1,86 ,3,Stan u zgradi
1145,113000.0,Grbavica,2,centralno grejanje,terasa,2,1,50 ,2,Stan u zgradi
1146,172050.0,Sajmište,4,grejanje na gas,terase (3+),3,1,93 ,2,Stan u zgradi
1147,121950.0,Adice,4,centralno grejanje,terasa,3,1,74 ,1,Stan u zgradi
1148,72100.0,Petrovaradin,3,centralno grejanje,terasa,3,1,47 ,5,Stan u zgradi
1149,116800.0,Detelinara,3,centralno grejanje,terasa,3,1,71 ,2,Stan u zgradi
1150,175000.0,Bulevar Evrope,2,centralno grejanje,terasa,3,1,73 ,1,Stan u zgradi
1151,132000.0,Centar,2,centralno grejanje,terasa,3,1,40 ,visoko,Stan u zgradi
1152,144200.0,Grbavica,2,centralno grejanje,terasa,3,1,59 ,2,Stan u zgradi
1153,154500.0,Socijalno,2,centralno grejanje,terasa,3,1,44 ,3,Stan u zgradi
1154,204000.0,Laze Telečkog 7,2.5,centralno grejanje,terasa,3,6,80 ,2,Salonac
1155,77500.0,Petrovaradinsko Podgrađe - Gradić,3,grejanje na struju,terasa,1,6,50 ,prizemlje,Stan u zgradi
1156,228600.0,Socijalno,4,centralno grejanje,terasa,3,5,111 ,4,Dupleks
1157,118500.0,Novo Naselje,2.5,centralno grejanje,terasa,1,10,53 ,2,Stan u zgradi
1158,32450.0,Adice,0.5,podno grejanje,terasa,3,10,21 ,2,Stan u zgradi
1159,80000.0,Dalmatinska,1.5,grejanje na gas,terasa,3,4,53 ,4,Stan u zgradi
1160,41720.0,Adice,0.5,podno grejanje,terasa,3,4,27 ,4,Stan u zgradi
1161,81600.0,Đorđa Lebovića,2,podno grejanje,terasa,1,7,44 ,2,Stan u zgradi
1162,117420.0,Podbara,2,centralno grejanje,terasa,1,7,39 ,visoko,Stan u zgradi
1163,89610.0,Novo Naselje,2,centralno grejanje,terasa,2,7,47 ,2,Stan u zgradi
1164,150500.0,Centar,2,centralno grejanje,terasa,2,7,43 ,2,Stan u zgradi
